founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
13691,58,Male,22,Technology,12688.0,Fair,High,Average,0,Yes,1,Master’s Degree,Divorced,0.0,Entry,Large,27.0,No,No,No,Poor,High,Left
32882,19,Male,3,Education,3405.0,Fair,High,Average,4,Yes,37,Master’s Degree,Single,0.0,Mid,Medium,63.0,No,No,No,Good,High,Left
63010,23,Male,11,Finance,8597.0,Poor,Very High,High,0,Yes,86,Bachelor’s Degree,Divorced,3.0,Entry,Large,16.0,No,No,No,Good,Medium,Stayed
473,25,Male,1,Technology,9187.0,Fair,High,Average,2,No,34,High School,Single,3.0,Entry,Large,40.0,No,No,No,Fair,High,Left
60454,58,Male,16,Healthcare,8378.0,Fair,Medium,High,0,Yes,44,Bachelor’s Degree,Divorced,3.0,Mid,Small,89.0,No,No,No,Good,High,Left
4682,21,Male,2,Media,5714.0,,,Below Average,0,No,80,Master’s Degree,Divorced,,Mid,Small,,No,No,No,Good,High,Left
29799,44,Male,24,Healthcare,8627.0,Fair,High,Average,0,No,1,Master’s Degree,Divorced,0.0,Entry,Large,29.0,No,Yes,No,Good,Medium,Stayed
45679,33,Male,1,Education,,,,Average,0,No,9,Master’s Degree,Married,,Entry,,,No,No,No,Good,Medium,Stayed
34890,20,Male,2,Finance,8164.0,Excellent,High,Below Average,1,No,15,High School,Single,5.0,Mid,Medium,10.0,No,No,No,Good,High,Left
61048,39,Female,1,Healthcare,7248.0,Good,Medium,Low,2,No,68,Associate Degree,Married,3.0,Entry,Medium,42.0,No,No,No,Good,High,Left
55019,30,Male,18,Technology,11238.0,Good,High,Average,1,Yes,10,Bachelor’s Degree,Married,0.0,Senior,Small,25.0,No,No,No,Good,Medium,Stayed
69478,41,Female,3,Media,6483.0,Poor,Low,Average,0,No,85,Bachelor’s Degree,Married,4.0,Mid,Large,65.0,No,No,No,Poor,Low,Stayed
72898,56,Female,12,Finance,8270.0,Good,High,Below Average,2,No,51,PhD,Single,3.0,Mid,Medium,78.0,No,No,No,Fair,Low,Stayed
62702,31,Female,17,Finance,8857.0,Good,High,Average,2,Yes,87,Bachelor’s Degree,Single,0.0,Mid,Large,90.0,No,No,No,Good,Medium,Left
10358,52,Male,23,Healthcare,8022.0,Fair,High,Below Average,2,No,36,PhD,Single,3.0,Entry,Medium,35.0,Yes,No,No,Good,Low,Stayed
10120,26,Female,2,Education,3925.0,,,Average,0,No,28,Associate Degree,Single,4.0,Mid,Small,51.0,No,No,No,Poor,Low,Left
20512,18,Male,10,Media,5603.0,,High,Average,0,No,11,Associate Degree,Single,0.0,Entry,Small,25.0,No,No,No,Good,High,Left
33617,24,Male,16,Media,5175.0,,,High,0,No,91,Bachelor’s Degree,Married,,Entry,,,No,No,No,Fair,Low,Left
5050,56,Female,10,Technology,7218.0,Good,Medium,Average,1,No,67,Bachelor’s Degree,Single,3.0,Entry,Large,57.0,Yes,No,No,Fair,Medium,Left
44589,38,Female,2,Finance,13506.0,Good,Medium,High,2,Yes,95,Bachelor’s Degree,Married,1.0,Senior,Medium,43.0,Yes,No,Yes,Good,Low,Stayed
69898,28,Male,15,Finance,2982.0,Good,High,High,0,No,70,Bachelor’s Degree,Married,0.0,Senior,Small,78.0,No,Yes,No,Good,Medium,Stayed
1529,54,Male,42,Technology,9527.0,Fair,High,Average,3,No,92,Master’s Degree,Married,3.0,Mid,Small,67.0,No,No,No,Fair,Very High,Stayed
15820,22,Female,2,Healthcare,8645.0,,High,Average,0,Yes,82,PhD,Married,3.0,Entry,Small,29.0,No,No,No,Fair,High,Left
55805,46,Female,34,Education,4728.0,Good,High,Average,2,No,78,Bachelor’s Degree,Single,3.0,Entry,Medium,87.0,No,No,No,Fair,Low,Left
24957,36,Male,15,Media,6859.0,Good,High,High,1,No,72,Bachelor’s Degree,Married,3.0,Mid,Small,93.0,Yes,No,No,Fair,High,Stayed
3774,58,Female,14,Technology,9734.0,Good,Medium,High,2,No,42,PhD,Married,1.0,Senior,Large,88.0,Yes,No,No,Good,High,Stayed
29697,53,Female,37,Healthcare,7797.0,Fair,High,Average,2,Yes,13,Bachelor’s Degree,Married,0.0,Mid,Medium,38.0,No,No,No,Good,Low,Stayed
19142,55,Male,46,Media,6079.0,Excellent,Very High,Average,3,No,49,Associate Degree,Married,1.0,Mid,Small,101.0,No,No,No,Fair,Medium,Stayed
35659,32,Female,11,Healthcare,7685.0,,,Average,0,No,13,Bachelor’s Degree,Single,0.0,Entry,Small,57.0,No,No,No,Good,Low,Left
38136,48,Male,17,Education,4219.0,,,Average,1,No,59,Bachelor’s Degree,Married,2.0,Mid,Small,54.0,Yes,No,No,Fair,Low,Stayed
37623,21,Female,13,Healthcare,5597.0,Good,High,Average,0,No,4,High School,Single,2.0,Entry,Large,77.0,No,No,No,Good,High,Left
19920,42,Male,13,Media,5983.0,Good,High,Average,1,Yes,49,Bachelor’s Degree,Married,1.0,Mid,Large,92.0,No,No,No,Fair,High,Left
2026,59,Male,13,Healthcare,8511.0,,,High,0,No,87,Bachelor’s Degree,Single,,Entry,Large,,No,No,No,Fair,Very High,Stayed
16520,59,Male,40,Education,4104.0,Poor,Very High,Below Average,0,No,21,PhD,Married,1.0,Mid,Medium,74.0,No,No,No,Poor,Low,Stayed
29714,43,Female,22,Technology,11098.0,Fair,Low,Low,1,No,13,High School,Married,1.0,Senior,Small,98.0,No,No,No,Fair,Low,Left
14736,45,Male,2,Healthcare,8529.0,Fair,Medium,Low,3,No,93,Master’s Degree,Single,1.0,Mid,Medium,4.0,No,No,No,Good,Low,Left
60208,24,Male,5,Media,6061.0,Fair,High,Average,0,No,4,Bachelor’s Degree,Divorced,0.0,Entry,Medium,38.0,No,No,No,Good,Low,Left
50852,19,Male,3,Healthcare,8664.0,Fair,Medium,Average,2,No,22,Bachelor’s Degree,Married,0.0,Entry,Large,67.0,Yes,No,No,Fair,Medium,Stayed
20321,29,Male,15,Finance,11357.0,,,Average,2,Yes,77,Associate Degree,Married,1.0,Mid,Medium,52.0,No,No,No,Poor,Medium,Left
60069,29,Female,10,Technology,12410.0,Excellent,High,Below Average,0,No,15,High School,Single,4.0,Entry,Medium,76.0,No,No,No,Poor,Medium,Left
60751,23,Male,2,Education,4310.0,Fair,Medium,Average,0,Yes,45,Associate Degree,Single,1.0,Mid,Small,40.0,No,No,No,Good,Medium,Left
12938,47,Female,36,Technology,8666.0,Good,Medium,Below Average,1,Yes,55,PhD,Married,0.0,Mid,Large,70.0,Yes,No,Yes,Fair,Medium,Stayed
7117,31,Female,13,Media,6177.0,Good,High,Average,0,Yes,68,Associate Degree,Married,2.0,Senior,Small,33.0,No,No,No,Good,High,Stayed
46638,55,Male,39,Education,4581.0,Good,High,Average,2,Yes,95,Associate Degree,Single,1.0,Entry,Small,99.0,No,No,No,Excellent,Low,Left
8103,59,Female,22,Healthcare,9114.0,Excellent,High,Average,1,No,93,High School,Single,5.0,Senior,Small,56.0,No,No,No,Poor,Medium,Stayed
47199,51,Female,16,Education,4990.0,,,High,1,No,21,Associate Degree,Married,,Mid,,,No,No,No,Good,Medium,Left
31140,26,Female,18,Education,3897.0,Fair,High,Below Average,0,No,25,Bachelor’s Degree,Married,0.0,Mid,Small,83.0,No,No,No,Good,Low,Left
51737,42,Male,14,Healthcare,7948.0,,,High,3,No,11,Associate Degree,Married,2.0,Mid,Medium,65.0,Yes,No,No,Poor,Low,Stayed
73154,18,Male,7,Healthcare,8349.0,,Low,Low,0,No,87,Associate Degree,Single,3.0,Mid,Small,71.0,No,No,No,Fair,Medium,Left
33953,32,Male,1,Education,4891.0,,,Average,0,No,21,Associate Degree,Married,,Mid,Medium,,Yes,No,Yes,Good,Low,Stayed
26664,19,Female,10,Finance,5504.0,Poor,High,Average,0,Yes,26,Master’s Degree,Single,3.0,Mid,Medium,41.0,No,No,No,Fair,Low,Left
25175,52,Male,34,Healthcare,9107.0,Good,High,Below Average,0,No,18,High School,Married,5.0,Entry,Small,75.0,No,No,No,Poor,Low,Left
39327,47,Male,36,Technology,9515.0,,,High,1,Yes,99,Bachelor’s Degree,Married,,Senior,Large,,Yes,No,No,Good,Low,Stayed
68719,31,Male,3,Healthcare,8781.0,Poor,High,Average,0,Yes,18,Master’s Degree,Married,1.0,Mid,Medium,78.0,Yes,No,No,Good,Low,Stayed
66098,33,Male,23,Technology,,,,Average,0,No,7,High School,Married,,Entry,,,No,No,No,Good,Low,Left
3007,25,Male,8,Media,6394.0,Good,High,Average,0,No,39,Associate Degree,Single,4.0,Mid,Medium,64.0,No,No,No,Fair,Medium,Stayed
53150,18,Male,1,Finance,11707.0,Good,High,Below Average,0,No,80,Bachelor’s Degree,Married,1.0,Entry,Medium,70.0,No,No,No,Fair,Medium,Left
36982,18,Female,9,Media,6045.0,,,Average,0,No,5,Bachelor’s Degree,Divorced,3.0,Mid,Small,51.0,Yes,No,No,Fair,Low,Left
19776,24,Female,1,Media,6344.0,Fair,Very High,High,0,No,21,Bachelor’s Degree,Single,4.0,Mid,Medium,5.0,Yes,No,No,Fair,Very High,Left
6567,59,Male,46,Education,4543.0,Excellent,Very High,High,0,No,85,Master’s Degree,Married,0.0,Mid,Small,56.0,Yes,No,No,Good,High,Stayed
72903,58,Male,36,Healthcare,8012.0,Excellent,High,Below Average,0,No,62,Bachelor’s Degree,Divorced,0.0,Senior,Small,100.0,No,No,No,Good,Medium,Stayed
70504,28,Male,10,Finance,6128.0,Excellent,High,Average,0,Yes,39,Associate Degree,Married,2.0,Mid,Large,39.0,No,No,No,Poor,Medium,Left
43875,19,Male,4,Education,4157.0,Fair,High,Average,1,No,34,High School,Single,1.0,Mid,Small,51.0,No,No,No,Fair,Medium,Left
11481,43,Male,17,Media,7107.0,Poor,High,Average,1,No,80,Associate Degree,Married,2.0,Mid,Medium,73.0,Yes,No,Yes,Excellent,Low,Stayed
3045,40,Female,5,Finance,10484.0,Poor,Medium,Low,0,Yes,84,Associate Degree,Single,0.0,Mid,Small,18.0,No,No,No,Good,Low,Left
426,38,Male,5,Healthcare,8198.0,Good,Very High,Average,2,No,63,Master’s Degree,Married,2.0,Senior,Medium,61.0,No,No,No,Poor,High,Stayed
14752,42,Male,31,Media,5675.0,Fair,High,Average,3,No,1,High School,Divorced,1.0,Entry,Medium,64.0,Yes,No,Yes,Good,Low,Stayed
51164,26,Male,12,Finance,8790.0,Fair,High,Average,2,No,92,Master’s Degree,Married,3.0,Senior,Medium,35.0,No,No,No,Good,Medium,Left
67345,22,Male,4,Finance,10676.0,Good,High,High,2,No,17,Bachelor’s Degree,Single,0.0,Mid,Medium,20.0,No,No,No,Good,Medium,Left
14179,55,Female,14,Media,6435.0,,High,Average,0,No,68,Associate Degree,Single,1.0,Entry,Large,68.0,No,No,No,Good,Low,Left
21653,30,Female,10,Media,6539.0,Good,High,Average,1,No,47,High School,Single,0.0,Senior,Medium,88.0,Yes,No,No,Fair,High,Stayed
47902,33,Male,3,Healthcare,6893.0,Poor,Medium,Low,0,Yes,64,Bachelor’s Degree,Divorced,5.0,Mid,Medium,58.0,No,No,No,Poor,Low,Stayed
29955,28,Male,14,Technology,9919.0,Excellent,High,Average,2,Yes,43,Bachelor’s Degree,Single,0.0,Entry,Medium,49.0,No,No,No,Good,Low,Left
41759,34,Female,18,Education,3388.0,Excellent,High,High,2,Yes,31,Bachelor’s Degree,Single,2.0,Mid,Large,71.0,No,No,No,Good,Medium,Left
4694,20,Female,7,Education,2325.0,Good,Medium,Below Average,0,No,54,PhD,Single,4.0,Mid,Medium,34.0,No,No,Yes,Excellent,Low,Stayed
38131,40,Male,30,Finance,,,,Average,1,No,35,Bachelor’s Degree,Single,,Entry,,,No,No,No,Good,Very High,Left
5317,26,Female,18,Healthcare,8240.0,Fair,High,High,0,No,3,Associate Degree,Married,0.0,Entry,Medium,67.0,Yes,No,No,Excellent,Low,Stayed
44105,29,Male,20,Technology,8155.0,Good,High,Below Average,1,Yes,70,High School,Single,1.0,Senior,Medium,91.0,Yes,No,No,Good,Low,Left
23195,55,Male,20,Technology,9221.0,Excellent,Low,Average,4,No,8,Master’s Degree,Single,1.0,Entry,Medium,81.0,Yes,No,No,Poor,High,Left
51684,32,Male,12,Healthcare,9570.0,Good,Very High,Average,0,No,13,High School,Single,4.0,Mid,Large,24.0,Yes,No,No,Good,Medium,Stayed
53517,51,Female,9,Technology,7997.0,,Low,High,0,Yes,19,PhD,Single,2.0,Entry,Large,55.0,No,No,No,Fair,Low,Stayed
53531,21,Male,7,Healthcare,8556.0,Poor,High,Average,2,No,84,Bachelor’s Degree,Married,0.0,Senior,Medium,84.0,No,No,No,Poor,Low,Left
65099,40,Female,20,Healthcare,7360.0,,Very High,Average,0,No,20,High School,Married,1.0,Mid,Medium,26.0,No,Yes,No,Excellent,Very High,Stayed
35195,21,Female,7,Media,5839.0,Good,High,Average,0,No,33,High School,Married,2.0,Mid,Medium,20.0,Yes,No,No,Poor,High,Stayed
16491,43,Male,2,Education,4746.0,,,Average,1,No,69,PhD,Single,2.0,Senior,Medium,51.0,No,No,No,Good,Low,Stayed
6857,24,Male,12,Media,5911.0,Good,Very High,High,1,No,54,High School,Single,3.0,Entry,Medium,46.0,Yes,No,No,Excellent,High,Stayed
7016,53,Male,29,Finance,6913.0,Excellent,Medium,Average,0,Yes,88,PhD,Single,1.0,Senior,Medium,97.0,No,No,Yes,Good,Low,Stayed
70038,59,Male,16,Education,4440.0,Good,Medium,Average,0,Yes,86,Associate Degree,Single,2.0,Mid,Large,93.0,Yes,No,No,Poor,Medium,Left
4112,50,Male,35,Finance,8033.0,Poor,Very High,High,1,No,26,High School,Married,1.0,Mid,Medium,48.0,No,No,Yes,Excellent,Low,Stayed
63143,54,Female,4,Finance,8162.0,Fair,High,Average,0,No,62,Associate Degree,Married,0.0,Mid,Medium,82.0,No,No,No,Fair,Low,Stayed
64320,49,Male,29,Media,5897.0,Good,High,High,0,No,20,High School,Married,1.0,Mid,Medium,30.0,No,No,No,Excellent,Low,Stayed
63846,35,Male,12,Media,5885.0,,,Average,0,No,63,Associate Degree,Single,2.0,Senior,Small,41.0,No,No,Yes,Poor,Medium,Left
24606,38,Female,12,Media,5282.0,Poor,High,Average,0,No,15,Master’s Degree,Married,0.0,Senior,Small,51.0,No,Yes,No,Excellent,Medium,Stayed
68522,40,Male,9,Education,3390.0,Fair,High,Average,1,Yes,82,Master’s Degree,Single,0.0,Mid,Medium,67.0,No,No,No,Excellent,High,Left
59178,20,Male,5,Media,6104.0,Good,Medium,Average,0,No,32,Associate Degree,Single,0.0,Mid,Large,52.0,No,No,No,Good,Medium,Stayed
46994,52,Male,9,Healthcare,6537.0,Good,Medium,Average,0,No,53,High School,Married,1.0,Entry,Large,83.0,Yes,No,Yes,Fair,Medium,Stayed
28235,49,Male,15,Healthcare,8842.0,Good,High,High,0,No,71,Associate Degree,Single,1.0,Mid,Medium,73.0,No,No,No,Good,Low,Left
25092,32,Female,3,Healthcare,8304.0,Excellent,Medium,High,2,No,92,Bachelor’s Degree,Divorced,3.0,Mid,Medium,37.0,No,Yes,No,Good,Low,Stayed
4800,55,Male,9,Finance,8902.0,Good,Medium,High,0,No,48,Master’s Degree,Married,1.0,Entry,Medium,60.0,No,No,No,Good,High,Stayed
38004,32,Female,21,Finance,8714.0,Excellent,High,Low,2,Yes,72,High School,Single,0.0,Entry,Small,81.0,No,No,No,Poor,Low,Left
64054,30,Male,8,Technology,,,,Average,0,No,88,Bachelor’s Degree,Divorced,,Mid,,,Yes,No,No,Fair,Medium,Left
43889,21,Male,2,Healthcare,9714.0,Good,High,Low,2,Yes,85,Master’s Degree,Single,6.0,Mid,Large,44.0,No,Yes,No,Good,Very High,Stayed
13583,55,Male,24,Media,6320.0,Good,Medium,High,0,No,96,Bachelor’s Degree,Married,0.0,Entry,Medium,94.0,No,No,Yes,Good,Very High,Stayed
36680,31,Male,17,Finance,8698.0,Excellent,High,Below Average,1,Yes,58,Bachelor’s Degree,Married,1.0,Mid,Medium,52.0,No,No,No,Good,Low,Stayed
18582,53,Female,11,Finance,8733.0,,Low,High,1,No,61,Bachelor’s Degree,Married,1.0,Entry,Medium,50.0,No,No,No,Fair,Medium,Stayed
74000,39,Female,8,Healthcare,8467.0,Good,Very High,Low,1,Yes,65,Associate Degree,Married,0.0,Entry,Medium,27.0,Yes,No,No,Good,Low,Stayed
73426,49,Female,9,Education,3936.0,Fair,High,Average,0,No,36,Bachelor’s Degree,Single,5.0,Entry,Medium,77.0,No,No,No,Fair,Low,Left
46749,41,Male,4,Education,,,,Average,1,Yes,35,Associate Degree,Married,,Mid,,,No,No,No,Poor,Medium,Left
69963,30,Male,2,Healthcare,8264.0,Excellent,High,Low,0,No,12,High School,Single,3.0,Senior,Large,52.0,No,No,No,Good,Medium,Stayed
9880,50,Male,39,Technology,10459.0,Fair,High,Average,0,Yes,39,Bachelor’s Degree,Married,1.0,Mid,Small,94.0,No,No,No,Good,Medium,Stayed
63799,36,Female,2,Education,6017.0,Fair,High,Below Average,0,No,61,Master’s Degree,Single,1.0,Senior,Medium,22.0,No,No,No,Good,Low,Stayed
10532,24,Female,6,Education,4038.0,Good,High,Average,0,No,3,Master’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,High,Stayed
8701,47,Female,24,Technology,10087.0,Good,Very High,Average,0,No,49,Associate Degree,Divorced,3.0,Mid,Medium,81.0,Yes,No,No,Excellent,Low,Stayed
73910,56,Female,4,Healthcare,7938.0,Good,Medium,High,0,No,47,High School,Married,1.0,Mid,Small,71.0,Yes,No,No,Good,Low,Stayed
49806,49,Male,15,Education,5578.0,Good,Medium,High,1,No,55,PhD,Single,0.0,Mid,Large,78.0,No,No,No,Poor,Low,Left
3124,49,Male,27,Media,6253.0,Good,Very High,High,2,No,95,Associate Degree,Married,2.0,Mid,Medium,75.0,No,No,No,Good,High,Left
56703,52,Male,31,Healthcare,7068.0,Good,Medium,Below Average,0,Yes,47,High School,Married,1.0,Entry,Large,82.0,No,No,No,Poor,Medium,Left
40431,44,Female,31,Finance,7933.0,,,High,1,Yes,53,Master’s Degree,Single,0.0,Entry,Medium,55.0,No,No,Yes,Excellent,Low,Left
58610,26,Female,2,Education,3502.0,Fair,Very High,High,0,No,72,Master’s Degree,Single,3.0,Entry,Small,7.0,No,No,No,Fair,Low,Left
52387,28,Female,7,Media,6889.0,Poor,High,Below Average,0,No,64,High School,Married,0.0,Mid,Small,72.0,No,No,Yes,Excellent,Medium,Stayed
55365,56,Male,45,Healthcare,8604.0,Fair,Medium,High,0,No,94,High School,Single,3.0,Entry,Small,114.0,No,No,No,Good,Low,Left
10591,19,Female,1,Healthcare,7913.0,Good,High,Low,0,No,44,Bachelor’s Degree,Married,1.0,Entry,Large,62.0,No,No,No,Fair,Low,Left
68949,30,Female,8,Education,,,,Low,0,No,38,Bachelor’s Degree,Divorced,,Entry,,,No,No,No,Good,High,Left
32647,28,Male,1,Media,6282.0,Good,High,Average,0,No,98,Master’s Degree,Married,0.0,Entry,Small,3.0,Yes,No,No,Good,High,Stayed
9306,35,Male,12,Education,4343.0,Good,Very High,Average,0,No,94,Bachelor’s Degree,Single,4.0,Senior,Small,90.0,No,No,No,Poor,Medium,Stayed
53178,43,Male,30,Technology,11911.0,Fair,Medium,Average,0,No,89,PhD,Married,3.0,Senior,Small,58.0,No,No,No,Excellent,Medium,Stayed
70731,49,Male,10,Education,5714.0,Good,High,Average,0,Yes,46,Master’s Degree,Married,1.0,Mid,Medium,58.0,No,No,No,Good,High,Stayed
45987,55,Female,21,Technology,10256.0,Good,Very High,Average,0,No,24,Master’s Degree,Married,0.0,Mid,Medium,64.0,No,No,Yes,Good,Very High,Stayed
7694,38,Male,23,Education,5599.0,Fair,High,Below Average,0,No,48,Bachelor’s Degree,Single,1.0,Senior,Medium,36.0,No,No,Yes,Fair,Low,Left
24950,54,Male,20,Media,5788.0,Good,Medium,Average,2,Yes,97,Bachelor’s Degree,Divorced,0.0,Mid,Large,30.0,No,No,No,Excellent,Low,Stayed
51252,32,Female,17,Finance,7486.0,Fair,High,Average,1,Yes,75,High School,Single,1.0,Mid,Medium,82.0,No,Yes,No,Fair,High,Left
58814,42,Female,2,Technology,12233.0,Good,High,High,0,No,80,High School,Divorced,1.0,Entry,Small,47.0,No,No,No,Good,High,Left
27570,44,Female,30,Finance,6574.0,Good,Low,Average,1,No,34,Master’s Degree,Married,0.0,Mid,Medium,66.0,No,No,No,Fair,Low,Stayed
1437,46,Female,6,Healthcare,8119.0,Poor,High,Average,2,Yes,55,Bachelor’s Degree,Single,2.0,Mid,Medium,84.0,No,No,No,Fair,Medium,Left
16313,23,Female,6,Education,4356.0,Good,High,Average,2,No,86,Associate Degree,Married,2.0,Mid,Small,38.0,No,No,No,Fair,Medium,Left
4858,43,Female,8,Technology,7098.0,Good,High,Below Average,0,No,10,Associate Degree,Single,2.0,Mid,Small,64.0,No,No,Yes,Fair,Low,Left
30499,48,Female,16,Education,4536.0,,,Average,2,Yes,59,Bachelor’s Degree,Married,,Senior,,,Yes,No,No,Good,High,Stayed
64340,35,Male,13,Finance,6912.0,Fair,High,Average,1,No,15,Master’s Degree,Married,0.0,Mid,Medium,84.0,No,No,No,Good,Medium,Left
73505,36,Female,5,Education,2170.0,Fair,Medium,Average,3,No,46,Master’s Degree,Divorced,4.0,Entry,Small,63.0,No,No,No,Good,Medium,Stayed
17660,47,Female,4,Education,5081.0,Excellent,High,Average,0,Yes,8,Bachelor’s Degree,Married,3.0,Mid,Medium,60.0,Yes,No,No,Excellent,Low,Stayed
60096,20,Female,2,Finance,6811.0,Excellent,High,Average,2,Yes,44,High School,Single,1.0,Mid,Small,43.0,Yes,Yes,No,Good,Low,Stayed
46291,26,Female,4,Healthcare,7158.0,Fair,High,Average,0,Yes,81,Associate Degree,Divorced,0.0,Mid,Medium,18.0,No,No,No,Good,Low,Left
54520,57,Male,13,Education,3835.0,Good,High,Average,0,Yes,73,Associate Degree,Single,4.0,Entry,Large,42.0,No,No,No,Poor,Low,Left
53457,31,Female,18,Healthcare,7893.0,Fair,Very High,Average,0,No,8,PhD,Single,0.0,Entry,Medium,91.0,No,No,No,Good,Low,Stayed
49863,29,Female,4,Technology,11684.0,Excellent,High,Below Average,0,No,50,PhD,Married,0.0,Senior,Small,29.0,No,No,No,Good,Very High,Stayed
70769,41,Female,10,Education,4453.0,Fair,Medium,Average,0,No,25,High School,Married,0.0,Entry,Small,87.0,No,No,No,Good,Low,Stayed
56378,59,Male,14,Healthcare,8023.0,Good,High,High,0,No,51,Associate Degree,Single,0.0,Entry,Small,42.0,No,No,No,Good,Low,Stayed
9902,48,Female,13,Technology,7672.0,,,Below Average,0,No,44,High School,Single,0.0,Entry,Small,29.0,Yes,No,Yes,Poor,High,Left
51285,49,Female,32,Media,5436.0,,High,Below Average,1,No,57,High School,Married,3.0,Senior,Medium,105.0,No,No,No,Fair,High,Stayed
64870,18,Male,5,Finance,3717.0,Fair,Medium,Below Average,2,Yes,97,High School,Single,0.0,Entry,Medium,70.0,No,No,No,Good,Medium,Left
36623,46,Female,1,Media,5107.0,Good,Medium,High,2,No,69,High School,Single,0.0,Mid,Small,13.0,No,No,Yes,Poor,Very High,Left
26039,59,Female,18,Finance,8720.0,Fair,High,Average,0,No,52,Associate Degree,Single,3.0,Mid,Medium,74.0,No,No,No,Poor,Medium,Left
66523,32,Male,22,Education,4386.0,,,Average,0,No,97,Bachelor’s Degree,Married,,Entry,Medium,,Yes,No,No,Poor,Low,Stayed
33539,45,Female,34,Healthcare,6843.0,Poor,Medium,Average,0,No,44,Master’s Degree,Single,4.0,Entry,Medium,96.0,No,Yes,No,Poor,Low,Stayed
72653,27,Male,17,Technology,6609.0,Good,Low,Average,0,Yes,80,High School,Married,0.0,Mid,Medium,80.0,No,No,No,Poor,High,Left
27485,48,Male,14,Education,5812.0,Fair,Medium,Average,0,No,94,High School,Single,4.0,Entry,Medium,26.0,No,Yes,No,Good,Medium,Left
70697,46,Male,25,Education,4586.0,Good,Medium,Average,0,No,90,Associate Degree,Married,1.0,Senior,Small,91.0,No,No,Yes,Good,Medium,Stayed
10758,56,Male,23,Media,6981.0,Good,Very High,Average,2,No,74,High School,Married,2.0,Senior,Medium,78.0,No,No,No,Fair,Medium,Stayed
73818,36,Female,8,Healthcare,7094.0,Excellent,Very High,Average,1,No,13,High School,Married,1.0,Mid,Medium,44.0,No,No,No,Good,Medium,Stayed
9055,39,Male,18,Technology,7686.0,Poor,High,Average,0,Yes,95,Associate Degree,Single,0.0,Mid,Small,90.0,Yes,No,No,Poor,Medium,Left
10042,22,Male,8,Education,3112.0,Fair,High,High,3,No,65,Associate Degree,Divorced,1.0,Entry,Small,81.0,No,No,Yes,Poor,Low,Left
28893,37,Female,12,Technology,8973.0,Fair,Medium,Average,0,Yes,77,Bachelor’s Degree,Single,1.0,Entry,Small,84.0,No,No,No,Fair,High,Left
18067,19,Male,9,Education,4784.0,Fair,Medium,Below Average,3,Yes,77,High School,Married,3.0,Mid,Medium,85.0,Yes,No,No,Fair,Low,Left
61280,40,Female,19,Media,6317.0,,,Average,0,No,20,Associate Degree,Single,,Mid,Medium,,Yes,Yes,No,Excellent,Low,Stayed
26297,37,Female,20,Healthcare,8145.0,,,Below Average,2,No,58,Associate Degree,Single,,Mid,Medium,,No,No,No,Good,Medium,Left
9365,51,Male,36,Healthcare,8906.0,Poor,Very High,Below Average,0,No,36,Associate Degree,Married,1.0,Mid,Medium,111.0,No,No,No,Fair,Low,Stayed
66040,35,Male,20,Technology,8122.0,Good,Very High,Average,0,Yes,66,Master’s Degree,Married,5.0,Entry,Small,55.0,No,No,No,Good,Low,Left
26976,48,Male,7,Finance,7462.0,Good,High,Average,1,No,23,Associate Degree,Married,2.0,Mid,Medium,82.0,No,No,Yes,Poor,Medium,Stayed
20552,58,Male,1,Healthcare,8577.0,Fair,High,High,1,No,3,Bachelor’s Degree,Single,2.0,Entry,Large,50.0,No,No,No,Good,High,Left
